BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,has_second_use,share_primary_gfa,share_second_gfa,parking_share,is_multi_building,has_electricity,has_gas,has_steam
NonResidential,Retail Store,98133,5,NORTHWEST,47.71417,-122.34256,1995,1,1,0,101830,Retail Store,130767.0,None,0.0,0,1.2841696945890209,0.0,0.0,0,1,1,0
NonResidential,Retail Store,98133,5,NORTHWEST,47.72736,-122.34579,1968,1,1,0,48139,Retail Store,40000.0,None,0.0,0,0.8309271069195455,0.0,0.0,0,1,1,0
NonResidential,Other,98133,5,NORTHWEST,47.72777,-122.34503,2002,1,1,0,29924,Other - Education,29924.0,None,0.0,0,1.0,0.0,0.0,0,0,0,0
NonResidential,Other,98133,5,NORTHWEST,47.72471,-122.3412,1964,1,2,0,92080,Other,92129.0,None,0.0,0,1.0005321459600347,0.0,0.0,0,1,1,0
NonResidential,Other,98133,5,NORTHWEST,47.72288,-122.34065,1961,1,1,0,20236,Other - Recreation,20236.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98133,5,NORTHWEST,47.72004,-122.34418,1951,1,2,0,39815,Office,27118.0,Non-Refrigerated Warehouse,12697.0,1,0.6811000879065678,0.3188999120934321,0.0,0,1,1,0
Nonresidential COS,Other,98133,5,NORTHWEST,47.72299,-122.34293,1970,1,4,0,25557,Residential Care Facility,25557.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
Nonresidential COS,Other,98133,5,NORTHWEST,47.72134,-122.34102,1958,1,2,0,26994,Other - Services,16243.0,Office,10751.0,1,0.6017263095502704,0.39827369044972954,0.0,0,1,1,0
NonResidential,Warehouse,98133,5,NORTHWEST,47.72183,-122.34328,1972,1,1,0,48112,Non-Refrigerated Warehouse,48112.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Other,98133,5,NORTHWEST,47.72065,-122.34318,2009,1,1,0,20909,Other - Public Services,19050.0,Parking,0.0,0,0.9110909177865991,0.0,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98133,5,NORTHWEST,47.73387,-122.34722,2001,1,2,16518,26275,Office,26275.0,Parking,16518.0,1,1.0,0.6286584205518554,0.3859977099058257,0,1,0,0
NonResidential,Other,98133,5,NORTHWEST,47.72644,-122.34338,2007,1,2,0,45000,Other - Recreation,45000.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Retail Store,98133,5,NORTHWEST,47.72337,-122.34373,1998,1,1,0,26115,Retail Store,26115.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Worship Facility,98133,5,NORTHWEST,47.72558,-122.3578,1962,1,1,0,22047,Worship Facility,22898.0,Parking,0.0,0,1.0385993559214406,0.0,0.0,0,1,0,0
NonResidential,Small- and Mid-Sized Office,98133,5,NORTHWEST,47.70793,-122.33316,1982,1,2,0,27574,Office,27574.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Small- and Mid-Sized Office,98133,5,NORTHWEST,47.70842,-122.3332,1987,1,3,27307,48798,Office,76105.0,None,0.0,0,1.5595926062543546,0.0,0.35880691150384336,0,1,0,0
NonResidential,Medical Office,98133,5,NORTHWEST,47.70558,-122.33486,1979,1,2,0,34759,Medical Office,44667.0,Parking,0.0,0,1.2850484766535286,0.0,0.0,0,1,0,0
NonResidential,Worship Facility,98133,5,NORTHWEST,47.71745,-122.33221,1965,1,2,0,44719,Worship Facility,45909.0,Medical Office,1025.0,1,1.026610612938572,0.02292090610255149,0.0,0,1,1,0
NonResidential,Retail Store,98133,5,NORTHWEST,47.72286,-122.34612,1979,1,2,0,20088,Retail Store,16080.0,Office,3500.0,1,0.8004778972520908,0.17423337315810433,0.0,0,1,0,0
NonResidential,Self-Storage Facility,98133,6,NORTHWEST,47.70281,-122.35623,1990,1,2,31389,40485,Self-Storage Facility,71874.0,None,0.0,0,1.77532419414598,0.0,0.4367225978796227,0,1,1,0
NonResidential,Worship Facility,98133,5,NORTHWEST,47.70901,-122.35498,1951,1,2,0,21936,Worship Facility,21936.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,K-12 School,98133,5,NORTHWEST,47.71387,-122.3535,1938,1,2,0,23222,K-12 School,15006.0,None,0.0,0,0.6461975712686245,0.0,0.0,0,1,1,0
NonResidential,Hotel,98133,5,NORTHWEST,47.729,-122.34473,1990,1,4,8584,33120,Hotel,41704.0,None,0.0,0,1.2591787439613527,0.0,0.20583157490888165,0,1,1,0
NonResidential,Warehouse,98133,5,NORTHWEST,47.70833,-122.34429,1972,1,1,0,29400,Non-Refrigerated Warehouse,25000.0,None,0.0,0,0.8503401360544217,0.0,0.0,0,1,0,0
NonResidential,Worship Facility,98133,4,NORTHEAST,47.67842,-122.31949,1950,1,3,0,46485,Worship Facility,63922.0,None,0.0,0,1.3751102506184791,0.0,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98133,5,NORTHWEST,47.70349,-122.33424,1983,1,3,6300,18396,Office,18396.0,Parking,6300.0,1,1.0,0.3424657534246575,0.25510204081632654,0,1,0,0
Nonresidential COS,Other,98134,2,GREATER DUWAMISH,47.59545,-122.32146,1950,1,1,0,67356,"Repair Services (Vehicle, Shoe, Locksmith, etc)",68359.0,None,0.0,0,1.014891026783063,0.0,0.0,0,1,1,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.55901,-122.33328,1937,1,1,0,234144,Non-Refrigerated Warehouse,234144.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
Nonresidential COS,Distribution Center,98134,2,GREATER DUWAMISH,47.57199,-122.32811,1924,1,2,0,179161,Distribution Center,117476.0,Office,37321.0,1,0.65570073844196,0.20830984421832877,0.0,0,1,1,0
Nonresidential COS,Warehouse,98134,2,GREATER DUWAMISH,47.57199,-122.32811,1965,1,2,0,58640,Non-Refrigerated Warehouse,40831.0,Other - Services,16735.0,1,0.6962994542974079,0.2853854024556617,0.0,0,1,0,0
NonResidential,Hotel,98134,2,GREATER DUWAMISH,47.59269,-122.33372,2005,1,9,14567,153882,Hotel,135006.0,Parking,20600.0,1,0.8773345810426171,0.13386880856760375,0.08647721268751966,0,1,1,0
NonResidential,Warehouse,98134,1,GREATER DUWAMISH,47.57507,-122.35747,1916,1,4,0,79600,Non-Refrigerated Warehouse,79600.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.59486,-122.32455,2008,1,4,0,203504,Non-Refrigerated Warehouse,159372.0,Other - Services,44132.0,1,0.7831393977513955,0.21686060224860446,0.0,0,1,0,0
NonResidential,Supermarket / Grocery Store,98134,2,GREATER DUWAMISH,47.56895,-122.33775,2008,1,1,0,63225,Supermarket/Grocery Store,63225.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Distribution Center,98134,2,GREATER DUWAMISH,47.5701,-122.33342,1968,1,1,0,161678,Distribution Center,162425.0,None,0.0,0,1.0046202946597558,0.0,0.0,0,1,1,0
NonResidential,Distribution Center,98134,2,GREATER DUWAMISH,47.57023,-122.33241,1980,1,1,0,52613,Distribution Center,59504.0,None,0.0,0,1.1309752342576929,0.0,0.0,0,1,1,0
NonResidential,Other,98134,2,GREATER DUWAMISH,47.56785,-122.33361,1940,1,1,0,56608,Other,45340.0,Office,11520.0,1,0.8009468626342566,0.2035048049745619,0.0,0,1,1,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.56089,-122.33474,1969,1,2,0,104786,Non-Refrigerated Warehouse,104786.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Other,98134,2,GREATER DUWAMISH,47.55787,-122.335,2000,1,1,41600,11440,Other,51427.0,None,0.0,0,4.495367132867133,0.0,0.7843137254901961,0,1,1,0
NonResidential,Other,98134,2,GREATER DUWAMISH,47.55741,-122.33163,1973,1,1,0,110689,Other,110689.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98134,2,GREATER DUWAMISH,47.5563,-122.33186,1948,1,1,0,53620,Office,53620.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98134,2,GREATER DUWAMISH,47.55623,-122.33316,1938,1,1,0,50008,Office,50008.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.56549,-122.33221,1957,1,1,0,50832,Non-Refrigerated Warehouse,43920.0,Office,6912.0,1,0.8640226628895185,0.1359773371104816,0.0,0,1,1,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.56558,-122.32889,1956,1,1,0,98480,Non-Refrigerated Warehouse,98480.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Mixed Use Property,98134,2,GREATER DUWAMISH,47.59334,-122.32905,1910,1,3,0,56700,Office,26250.0,Distribution Center,18050.0,1,0.46296296296296297,0.318342151675485,0.0,0,1,1,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.59366,-122.32666,1922,1,1,0,82852,Non-Refrigerated Warehouse,58472.0,Retail Store,23282.0,1,0.7057403562979772,0.2810070969922271,0.0,0,1,1,0
NonResidential,Other,98134,2,GREATER DUWAMISH,47.57941,-122.33131,1953,1,2,0,76442,Other,50500.0,Distribution Center,18000.0,1,0.6606315899636326,0.2354726459276314,0.0,0,1,1,0
NonResidential,Distribution Center,98134,2,GREATER DUWAMISH,47.57658,-122.33054,1962,1,2,0,92792,Distribution Center,85343.0,Office,13435.0,1,0.9197236830761273,0.1447861884645228,0.0,0,1,1,0
NonResidential,Other,98134,2,GREATER DUWAMISH,47.58444,-122.33282,1941,2,2,0,125519,Manufacturing/Industrial Plant,142901.0,None,0.0,0,1.1384810267768226,0.0,0.0,1,1,0,0
NonResidential,Large Office,98134,2,GREATER DUWAMISH,47.58361,-122.33369,1900,1,4,25800,103200,Office,104869.0,None,0.0,0,1.016172480620155,0.0,0.2,0,1,0,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.58781,-122.33264,1954,1,1,0,78814,Non-Refrigerated Warehouse,78814.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98134,2,GREATER DUWAMISH,47.59486,-122.33368,1904,1,4,0,58970,Office,39870.0,Non-Refrigerated Warehouse,11600.0,1,0.6761064948278785,0.19671019162285908,0.0,0,1,1,0
NonResidential,Distribution Center,98134,2,GREATER DUWAMISH,47.59403,-122.33367,1910,1,6,10800,64800,Distribution Center,51040.0,Office,10500.0,1,0.7876543209876543,0.16203703703703703,0.14285714285714285,0,1,0,0
NonResidential,Distribution Center,98134,2,GREATER DUWAMISH,47.59363,-122.33371,1907,1,4,0,56270,Distribution Center,39884.0,Non-Refrigerated Warehouse,9270.0,1,0.7087968722232095,0.16474142527101476,0.0,0,1,0,0
NonResidential,Small- and Mid-Sized Office,98134,2,GREATER DUWAMISH,47.59202,-122.33486,1914,1,2,0,64512,Office,63000.0,None,0.0,0,0.9765625,0.0,0.0,0,1,1,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.58365,-122.33467,1926,1,7,0,144050,Non-Refrigerated Warehouse,144050.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Retail Store,98134,2,GREATER DUWAMISH,47.57842,-122.33558,1993,1,1,0,107930,Retail Store,107704.0,None,0.0,0,0.9979060502177337,0.0,0.0,0,1,1,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.57096,-122.3355,1926,1,1,0,99084,Non-Refrigerated Warehouse,99084.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98134,3,EAST,47.59534849,-122.327269,1930,1,4,0,76624,Office,76624.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98134,2,GREATER DUWAMISH,47.59554,-122.32471,1925,1,4,0,72000,Office,72000.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Large Office,98134,2,GREATER DUWAMISH,47.57639,-122.32072,2007,1,1,28381,130550,Office,80157.0,Multifamily Housing,34302.0,1,0.6139946380697051,0.2627499042512447,0.17857434987510304,0,1,1,0
Nonresidential COS,Warehouse,98134,2,GREATER DUWAMISH,47.5829,-122.32417,1985,1,2,0,145158,Non-Refrigerated Warehouse,101633.0,Office,48544.0,1,0.7001543146089089,0.3344218024497444,0.0,0,1,1,0
NonResidential,Large Office,98134,2,GREATER DUWAMISH,47.58716,-122.32214,1951,1,2,0,112896,Office,110746.0,Parking,57500.0,1,0.9809559240362812,0.5093183106575964,0.0,0,1,1,0
NonResidential,Distribution Center,98134,2,GREATER DUWAMISH,47.58685,-122.32501,1960,1,1,0,110613,Distribution Center,99551.0,Office,11061.0,1,0.899993671629917,0.09999728784139296,0.0,0,1,0,0
NonResidential,Distribution Center,98134,2,GREATER DUWAMISH,47.58096,-122.32313,1970,1,1,0,84420,Distribution Center,44300.0,Office,24838.0,1,0.5247571665482114,0.29421937929400616,0.0,0,1,0,0
NonResidential,Distribution Center,98134,2,GREATER DUWAMISH,47.57055,-122.3267,1961,1,1,0,73335,Distribution Center,73335.0,Parking,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Distribution Center,98134,2,GREATER DUWAMISH,47.5794,-122.32848,1928,1,2,0,56876,Distribution Center,48400.0,Office,4276.0,1,0.850974048807933,0.07518109571699838,0.0,0,1,1,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.58241,-122.32866,1931,1,2,0,61200,Non-Refrigerated Warehouse,61200.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Distribution Center,98134,2,GREATER DUWAMISH,47.58772,-122.32686,1987,1,1,0,111908,Distribution Center,109090.0,None,0.0,0,0.9748186009936733,0.0,0.0,0,1,1,0
NonResidential,Other,98134,2,GREATER DUWAMISH,47.5908,-122.32828,1986,3,2,0,63644,Other - Public Services,65700.0,Parking,0.0,0,1.0323046948651875,0.0,0.0,1,1,1,0
NonResidential,Mixed Use Property,98134,2,GREATER DUWAMISH,47.59439,-122.32839,1930,3,2,18860,89893,Non-Refrigerated Warehouse,58605.0,Multifamily Housing,24338.0,1,0.651941752972979,0.2707441068826271,0.17342050334243653,1,1,0,0
NonResidential,Small- and Mid-Sized Office,98134,2,GREATER DUWAMISH,47.58958,-122.33369,1907,1,6,0,62370,Office,49473.0,Restaurant,10408.0,1,0.7932178932178933,0.16687510020843355,0.0,0,1,0,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.58454,-122.3269,1960,1,1,0,73296,Non-Refrigerated Warehouse,77800.0,Parking,0.0,0,1.0614494651822746,0.0,0.0,0,1,1,0
NonResidential,Other,98134,2,GREATER DUWAMISH,47.58251,-122.32528,1985,1,1,0,66133,Other,60787.0,Office,13805.0,1,0.9191628990065475,0.20874601182465638,0.0,0,1,1,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.57613,-122.33864,1952,1,2,0,115668,Non-Refrigerated Warehouse,101752.0,Office,8068.0,1,0.8796901476640039,0.06975135733305668,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98134,2,GREATER DUWAMISH,47.55695,-122.33176,1950,1,1,0,93610,Office,101278.0,Data Center,502.0,1,1.0819143253925863,0.005362674927892319,0.0,0,1,1,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.56733,-122.3352,1946,1,1,0,179413,Non-Refrigerated Warehouse,178087.0,None,0.0,0,0.9926092312151293,0.0,0.0,0,1,0,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.57513,-122.33739,1917,1,1,0,65288,Non-Refrigerated Warehouse,60000.0,Other - Services,5000.0,1,0.9190050238941306,0.07658375199117755,0.0,0,1,0,0
NonResidential,Other,98134,2,GREATER DUWAMISH,47.59394,-122.32452,2008,1,2,0,51856,Automobile Dealership,48103.0,Office,3753.0,1,0.9276265041653811,0.07237349583461894,0.0,0,1,0,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.55436,-122.33631,2001,1,1,0,46340,Non-Refrigerated Warehouse,46340.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Other,98134,2,GREATER DUWAMISH,47.57383,-122.33046,1969,1,2,0,41790,Social/Meeting Hall,21790.0,Office,20000.0,1,0.5214166068437425,0.4785833931562575,0.0,0,1,1,0
Nonresidential COS,Other,98134,3,SOUTHEAST,47.58476,-122.29765,1977,1,1,0,36070,Other - Recreation,66597.0,None,0.0,0,1.846326587191572,0.0,0.0,0,1,0,0
NonResidential,Retail Store,98134,2,GREATER DUWAMISH,47.57403,-122.3336,1914,1,1,0,20000,Retail Store,20000.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.5741,-122.32541,1955,1,2,0,32400,Non-Refrigerated Warehouse,32700.0,None,0.0,0,1.0092592592592593,0.0,0.0,0,1,0,0
NonResidential,Distribution Center,98134,2,GREATER DUWAMISH,47.56489,-122.3409,1955,1,1,0,26680,Distribution Center,33987.0,None,0.0,0,1.2738755622188906,0.0,0.0,0,1,0,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.56982,-122.33479,1951,1,1,0,24000,Non-Refrigerated Warehouse,20400.0,Office,3600.0,1,0.85,0.15,0.0,0,1,1,0
NonResidential,Self-Storage Facility,98134,2,GREATER DUWAMISH,47.56487,-122.34181,1952,1,1,0,21900,Self-Storage Facility,21900.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.56897,-122.33617,1961,1,1,0,38005,Non-Refrigerated Warehouse,21560.0,Self-Storage Facility,10974.0,1,0.5672937771345875,0.28875148006841206,0.0,0,1,1,0
NonResidential,Distribution Center,98134,2,GREATER DUWAMISH,47.5678,-122.33622,1998,1,1,0,35579,Distribution Center,35579.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Distribution Center,98134,2,GREATER DUWAMISH,47.57382,-122.32672,1975,1,1,0,49950,Distribution Center,49950.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.55302,-122.33605,1938,1,1,0,30545,Non-Refrigerated Warehouse,23545.0,Office,7000.0,1,0.7708299230643313,0.22917007693566868,0.0,0,1,1,0
NonResidential,Retail Store,98134,6,Ballard,47.67518,-122.36549,1967,1,1,0,22420,Retail Store,23067.0,None,0.0,0,1.0288581623550401,0.0,0.0,0,1,1,0
Campus,Other,98134,1,GREATER DUWAMISH,47.57049,-122.34857,1989,5,2,0,138907,Other,139557.0,None,0.0,0,1.004679389807569,0.0,0.0,1,1,1,0
NonResidential,Small- and Mid-Sized Office,98134,1,GREATER DUWAMISH,47.56999,-122.34703,1997,1,2,0,40657,Office,40657.0,Parking,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Warehouse,98134,1,GREATER DUWAMISH,47.57279,-122.35066,1900,1,1,0,20200,Non-Refrigerated Warehouse,18700.0,Office,1500.0,1,0.9257425742574258,0.07425742574257425,0.0,0,1,1,0
Nonresidential COS,Small- and Mid-Sized Office,98134,2,GREATER DUWAMISH,47.5956,-122.32292,1973,1,2,0,21315,Office,20424.0,None,0.0,0,0.9581984517945109,0.0,0.0,0,1,1,0
NonResidential,Distribution Center,98134,2,GREATER DUWAMISH,47.5746,-122.32637,1952,1,1,0,41308,Distribution Center,41308.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.58065,-122.33356,1927,1,1,0,21600,Non-Refrigerated Warehouse,21600.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.56121,-122.33872,1953,1,1,0,26094,Non-Refrigerated Warehouse,26094.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Small- and Mid-Sized Office,98134,2,GREATER DUWAMISH,47.56121,-122.33872,1983,1,2,0,23687,Office,23687.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Small- and Mid-Sized Office,98134,2,GREATER DUWAMISH,47.56121,-122.33872,1983,1,2,0,24221,Office,24221.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Other,98134,2,GREATER DUWAMISH,47.59549,-122.32538,1992,1,3,7572,40264,Other - Lodging/Residential,43336.0,Parking,4500.0,1,1.0762964434730777,0.11176236836876614,0.15829082699222344,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98134,2,GREATER DUWAMISH,47.58802,-122.32111,1914,1,3,0,34425,Office,34425.0,Non-Refrigerated Warehouse,15536.0,1,1.0,0.4512999273783588,0.0,0,1,1,0
NonResidential,Distribution Center,98134,2,GREATER DUWAMISH,47.55945,-122.33601,1968,1,1,0,160000,Distribution Center,160000.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.55601,-122.33627,1960,1,1,0,53550,Non-Refrigerated Warehouse,53550.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.55716,-122.33744,1924,1,1,0,38412,Non-Refrigerated Warehouse,32000.0,Office,8000.0,1,0.8330729980214516,0.2082682495053629,0.0,0,1,1,0
NonResidential,Self-Storage Facility,98134,2,GREATER DUWAMISH,47.55662,-122.33728,1930,1,1,0,25881,Self-Storage Facility,25881.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.58387,-122.32092,1949,1,1,0,20796,Non-Refrigerated Warehouse,20796.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Distribution Center,98134,2,GREATER DUWAMISH,47.5822,-122.321,1947,1,1,0,21349,Distribution Center,13000.0,Office,8349.0,1,0.6089278186331912,0.39107218136680877,0.0,0,1,1,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.58082,-122.32031,1936,1,1,0,38630,Non-Refrigerated Warehouse,38500.0,None,0.0,0,0.996634739839503,0.0,0.0,0,1,0,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.58032,-122.32083,1950,1,1,0,20724,Non-Refrigerated Warehouse,19224.0,Office,1500.0,1,0.9276201505500868,0.07237984944991314,0.0,0,1,1,0
Nonresidential COS,Warehouse,98134,2,GREATER DUWAMISH,47.5829,-122.32417,1985,1,1,0,22803,Non-Refrigerated Warehouse,19373.0,Other,3430.0,1,0.8495811954567382,0.15041880454326184,0.0,0,1,1,0
NonResidential,Refrigerated Warehouse,98134,2,GREATER DUWAMISH,47.58252,-122.32193,1951,1,1,0,41550,Refrigerated Warehouse,41550.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.59294,-122.32555,1937,1,1,0,52325,Non-Refrigerated Warehouse,52325.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Other,98134,2,GREATER DUWAMISH,47.59322,-122.32491,1920,1,4,0,20600,"Repair Services (Vehicle, Shoe, Locksmith, etc)",20600.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
Campus,Other,98134,2,GREATER DUWAMISH,47.59042,-122.32498,1991,10,0,0,230971,Other,230970.0,Parking,0.0,0,0.9999956704521347,0.0,0.0,1,1,1,0
NonResidential,Retail Store,98134,2,GREATER DUWAMISH,47.58698,-122.32397,1944,1,1,0,25880,Retail Store,25880.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.58336,-122.32525,1960,1,1,0,45842,Non-Refrigerated Warehouse,49802.0,Office,22198.0,1,1.0863836656341346,0.4842284368046769,0.0,0,1,1,0
NonResidential,Other,98134,2,GREATER DUWAMISH,47.57936,-122.32322,1972,1,1,0,31365,Other,31365.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Other,98134,2,GREATER DUWAMISH,47.57959,-122.32557,1910,1,1,0,32100,Other,32100.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.57895,-122.32551,1966,1,1,0,20520,Non-Refrigerated Warehouse,15400.0,Office,5120.0,1,0.7504873294346979,0.24951267056530213,0.0,0,1,1,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.57833,-122.32563,1945,1,1,0,22972,Non-Refrigerated Warehouse,22972.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.57934,-122.32501,1953,1,1,0,24990,Non-Refrigerated Warehouse,25649.0,Office,6728.0,1,1.0263705482192877,0.2692276910764306,0.0,0,1,1,0
NonResidential,Retail Store,98134,2,GREATER DUWAMISH,47.57667,-122.32542,1951,1,2,0,24000,Retail Store,22740.0,Office,4860.0,1,0.9475,0.2025,0.0,0,1,1,0
NonResidential,Mixed Use Property,98134,2,GREATER DUWAMISH,47.57019,-122.32352,1954,1,1,0,35222,Non-Refrigerated Warehouse,15000.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",15000.0,1,0.4258701947646357,0.4258701947646357,0.0,0,1,1,0
NonResidential,Other,98134,2,GREATER DUWAMISH,47.58754,-122.3224,1952,1,1,0,25460,Other,8223.0,None,0.0,0,0.3229772191673213,0.0,0.0,0,1,0,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.57254,-122.32549,1978,1,1,0,21755,Non-Refrigerated Warehouse,17650.0,Office,2400.0,1,0.8113077453458974,0.11031946678924386,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98134,2,GREATER DUWAMISH,47.57013,-122.3244,1983,1,1,0,23143,Office,15609.0,Non-Refrigerated Warehouse,7534.0,1,0.6744587996370393,0.32554120036296075,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98134,2,GREATER DUWAMISH,47.57075,-122.32724,1962,1,1,0,28800,Office,28800.0,Non-Refrigerated Warehouse,7350.0,1,1.0,0.2552083333333333,0.0,0,1,1,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.57294,-122.32811,1952,1,1,0,39600,Non-Refrigerated Warehouse,39600.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.57199,-122.32811,1952,1,1,0,39600,Non-Refrigerated Warehouse,39600.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Distribution Center,98134,2,GREATER DUWAMISH,47.57747,-122.32844,1937,1,1,0,41248,Distribution Center,41430.0,None,0.0,0,1.0044123351435221,0.0,0.0,0,1,1,0
NonResidential,Other,98134,2,GREATER DUWAMISH,47.57587,-122.32789,2009,1,1,0,36400,Other,21400.0,Retail Store,15000.0,1,0.5879120879120879,0.41208791208791207,0.0,0,1,1,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.57832,-122.32649,1970,1,1,0,43390,Non-Refrigerated Warehouse,36430.0,Office,6960.0,1,0.8395943765844665,0.16040562341553352,0.0,0,1,0,0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.58238,-122.32719,1959,1,1,0,35400,Non-Refrigerated Warehouse,35400.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
